element_global_id	usfs_ecoregion_id	d_occurrence_status_id
686586	10041	1
686587	122	3
686587	1030	3
686587	1046	1
686588	103	1
686588	104	1
686588	1049	2
686588	1010	2
686588	1023	1
686588	1087	1
686588	10126	1
686591	137	1
686591	1009	1
686593	123	1
686593	10316	1
686595	115	1
686595	1026	1
686595	1113	1
686595	1028	1
686595	1090	1
686595	1114	1
686595	1142	1
686595	10173	1
686595	10276	1
686595	10293	1
686595	10082	1
686595	10315	2
686595	10053	1
686595	10268	1
686595	10024	1
686595	10174	2
686595	10057	1
686595	10051	1
686569	1034	1
686569	10261	1
686570	112	1
686570	1163	1
686570	10148	1
686570	10343	1
686571	118	1
686571	137	3
686571	122	3
686571	1176	1
686571	1060	3
686571	1124	3
686572	104	1
686572	1103	1
686572	10329	1
686573	123	1
686573	115	1
686573	128	1
686573	1137	2
686573	1118	1
686573	1094	1
686573	1150	1
686573	1114	1
686573	10472	1
686573	10438	1
686573	10114	1
686573	10025	1
686573	10224	1
686574	117	1
686574	120	1
686567	1142	1
686567	1164	2
686567	1057	1
686746	124	1
686747	127	1
686748	114	1
686748	124	1
686748	127	1
686748	1105	1
686748	1131	1
686749	113	1
686749	112	1
686749	1038	1
686749	1144	1
686749	10218	1
686750	135	1
686750	1088	1
685966	10488	1
685967	105	1
685968	121	1
685969	122	1
685969	117	1
685969	1025	1
685969	1106	3
685969	1115	1
685969	1093	1
685970	115	1
685970	1130	2
685970	1081	1
685970	1143	2
685970	10423	1
685975	104	1
685976	112	1
685976	1128	1
685976	1170	1
685976	10019	1
686101	1108	1
686101	1143	2
686101	10278	1
686101	10396	2
686101	10037	1
686101	10334	3
686101	10311	1
686101	10088	2
686101	10246	2
686101	10294	2
686101	10156	3
686101	10252	2
686101	10251	3
686101	10414	3
686101	10098	1
686101	10298	3
686101	10014	1
686101	10116	1
685845	124	3
685845	1065	2
685845	1032	2
685845	1054	3
685846	115	1
685846	1114	1
685846	10376	1
685846	10302	1
685847	126	1
685847	102	1
685847	128	1
685847	1169	1
685847	1121	1
685847	1089	1
685847	1042	3
685847	1079	1
685847	1102	3
685847	1016	1
685847	10325	2
685847	10119	1
685847	10202	1
685847	10215	1
685847	10257	2
685847	10097	1
686021	10166	2
686021	10015	2
686021	10426	2
686021	10459	1
686021	10328	2
686021	10206	2
686021	10188	2
686021	10016	2
686021	10329	1
686021	10038	1
686021	10402	2
686021	10146	2
686021	10365	2
686021	10248	2
686053	118	1
686008	10338	2
686008	10042	3
686121	10045	1
686121	10072	1
686123	103	1
686123	1082	1
686123	1021	2
686123	1092	1
686123	10245	2
686123	10179	2
686123	10407	2
686123	10246	2
686123	10279	2
686123	10320	2
686124	120	1
686124	1098	2
686124	1048	3
686124	1072	1
686125	115	1
686125	103	1
686125	1130	1
686125	1110	3
686125	1081	1
686125	1053	1
686125	1015	1
686125	10179	2
686126	117	1
686126	1027	1
686126	1039	1
686127	105	1
686127	1034	1
686128	1139	1
686226	1017	1
686226	1114	1
686226	1087	1
686226	1164	1
686226	1094	1
686226	1049	1
686226	1173	1
686226	1061	1
686226	1026	1
686226	1057	1
686226	1158	1
686226	1051	1
686226	10276	1
686226	10085	1
686226	10244	1
686226	10349	1
686226	10025	2
686226	10099	1
686226	10255	1
686226	10441	1
686226	10054	2
686226	10306	1
686226	10126	1
686226	10166	1
686226	10293	1
686226	10057	1
686226	10424	1
686226	10305	1
686226	10326	1
686226	10440	2
686226	10224	2
686226	10394	2
686226	10397	2
685794	1105	1
685797	125	1
685798	135	1
685801	1088	1
685802	122	1
685802	1091	1
685802	1093	3
685802	1063	3
685802	1043	1
685804	122	1
685860	114	1
686020	1131	3
686020	1054	1
686021	103	1
686021	126	1
686021	1061	1
686021	1010	1
686021	1050	2
686021	1018	2
686021	1079	1
686021	1103	1
686021	1087	1
686021	1141	1
686021	10125	2
686021	10143	3
686021	10419	2
686021	10460	2
686021	10210	2
686021	10148	3
686021	10106	2
686021	10181	3
686021	10209	2
686021	10231	1
686021	10305	1
686021	10357	1
686021	10213	1
686021	10339	1
686021	10075	1
686021	10047	1
686021	10236	2
686021	10410	1
686021	10362	2
686021	10074	1
686021	10044	1
686021	10170	1
686021	10239	1
686021	10370	1
686021	10306	1
686021	10182	3
686021	10405	3
686021	10296	2
686143	123	1
686143	10411	1
686147	124	1
686053	1176	1
686053	1068	1
686054	124	1
686054	127	1
686054	1132	1
686054	1145	3
686057	1038	1
686058	1088	1
686059	135	1
686059	1152	1
686060	125	1
686060	1149	1
686060	1147	1
686061	1089	1
686061	10365	1
686063	119	1
686063	118	1
686063	1101	1
686064	124	1
686064	1054	1
686070	115	1
686070	1130	2
686070	1021	3
686070	1143	2
686070	1092	1
686070	1081	1
686070	10006	3
686070	10423	1
686070	10176	2
686187	10306	3
686187	10091	2
687090	136	3
686193	105	1
686193	1151	1
686193	10462	1
686195	105	1
686195	1034	1
686195	1126	1
686195	10070	1
686195	10072	1
686196	123	1
686196	10274	1
686197	1093	1
686198	103	2
686198	112	1
686198	104	2
686198	1061	2
686198	1170	1
686198	1089	2
686198	10049	2
686200	1012	1
686202	122	1
686202	107	1
686202	1107	3
686346	104	2
686346	112	2
686346	1151	1
686346	1051	1
686346	1012	1
686346	1023	2
686346	1144	2
686346	1163	2
686346	1010	1
686346	10073	1
686346	10270	1
686346	10191	1
686346	10193	1
686346	10210	3
686346	10069	2
686346	10148	2
686346	10363	1
686019	135	1
686019	1037	1
686019	1011	1
686020	114	1
686020	1147	1
686132	1158	1
686132	1164	1
686132	10472	1
686132	10468	1
686132	10437	1
686132	10394	1
686132	10276	1
686132	10196	1
686132	10138	2
686132	10222	2
686132	10175	1
686132	10424	2
686132	10439	1
686132	10025	1
686132	10376	1
686132	10224	1
686132	10084	1
686132	10254	2
686132	10141	2
686132	10140	2
686132	10159	1
686132	10253	1
686132	10053	2
686132	10454	1
686132	10139	1
686134	104	1
686134	105	1
686134	1061	1
686134	10231	1
686134	10296	1
686134	10406	2
686134	10355	2
686136	125	1
686137	116	1
686137	1036	1
686138	1058	1
686139	117	1
686139	124	1
686139	125	1
686139	1147	1
686181	122	1
686181	1099	1
686181	1068	1
686181	1006	1
686187	102	2
686187	103	1
686187	126	1
686187	1042	1
686187	1087	3
686187	1159	2
686187	10119	1
686187	10475	3
686187	10324	1
686187	10309	1
686187	10097	1
686187	10370	1
687090	1172	1
687091	117	1
687091	122	1
687091	1027	1
687092	105	1
687092	128	1
687092	1019	1
687092	10045	1
687092	10060	1
687093	137	1
687093	135	1
687093	1009	1
687094	1126	1
687095	135	1
687096	135	1
687100	125	1
687100	1047	1
687100	1007	1
687102	1051	1
687102	1126	1
687102	10338	1
687102	10238	2
687102	10042	2
687102	10484	1
687102	10128	1
687104	105	1
687104	1034	1
687104	10461	1
687104	10261	1
687105	112	1
687105	104	1
687105	105	1
685992	1145	1
686173	1088	1
686176	121	1
686176	1070	1
686291	1169	1
686291	10290	1
686291	10098	1
686291	10035	1
686291	10023	1
686291	10014	1
686291	10458	1
686291	10327	1
686291	10119	1
686291	10340	1
686291	10352	2
686291	10368	1
686291	10370	3
686291	10387	1
686291	10294	1
686291	10442	2
686291	10404	1
686291	10093	2
686291	10120	1
686291	10271	1
686291	10241	1
686291	10204	1
686291	10198	2
686292	1026	1
686292	10276	1
686292	10441	1
686180	105	1
686180	1126	2
686180	10332	2
686180	10070	2
686180	10479	2
686180	10212	2
686181	114	1
686181	125	1
686298	1088	1
686298	1009	1
686298	1124	1
686300	124	1
686300	1058	1
686301	117	1
686301	1027	1
686302	122	1
686302	1047	1
686303	124	1
686303	121	1
686303	1145	1
686303	1132	1
686304	113	1
686304	1011	1
686305	1173	1
686305	10194	1
686306	127	1
686306	1156	1
686307	105	1
686307	10129	1
686308	127	1
686309	103	1
686309	10146	1
686310	103	1
686310	1055	1
686310	10120	1
686311	1145	1
686312	103	3
686312	128	1
686312	1150	1
686312	1008	1
686312	10223	1
686312	10143	1
686312	10274	1
686581	137	1
686581	1063	2
686581	1007	1
686582	114	1
686582	1147	1
686583	124	1
686583	1058	1
686585	114	1
686585	133	1
686585	127	1
686585	124	3
686585	117	1
686585	122	1
686585	1027	1
686585	1106	1
686585	1134	1
686585	1043	1
686585	1039	3
686585	1105	1
686585	1052	1
686760	128	1
686760	1019	1
686760	10468	1
686761	116	1
686761	1139	1
686762	1058	1
686763	113	1
686763	137	1
686763	1009	3
686763	1060	1
686764	105	1
686764	1051	1
686764	10073	1
686765	103	1
686765	134	1
686765	115	1
686765	128	1
686765	1092	3
686765	1075	1
686765	1142	1
686765	1113	1
686765	1057	1
686765	1164	1
686765	1158	1
686765	1148	1
686765	1135	1
686765	1028	1
685993	122	1
685993	1124	1
685994	114	1
685994	117	1
685994	125	1
685994	120	1
685994	122	1
685994	1168	1
685994	1153	1
685994	1046	1
685994	1043	1
685994	1091	1
685994	1003	1
685994	1001	1
685994	1131	1
685994	1106	1
685994	1093	1
685995	113	3
685995	1165	3
685996	137	3
686109	1034	1
686109	10461	2
686111	122	1
686111	1047	1
686111	1095	1
686112	115	1
686112	1130	2
686112	10092	2
686113	121	1
686113	1145	1
686115	121	1
686115	1145	1
686116	123	1
686116	104	1
686116	1073	1
686116	1150	1
686116	10164	1
686116	10304	1
686116	10317	3
686116	10411	1
686116	10316	3
686021	10184	1
686383	118	1
686383	117	1
686383	1091	1
686383	1069	1
686383	1003	1
686383	1044	1
686383	1001	1
686383	1116	1
686383	1101	1
686383	1065	1
686384	104	1
686384	103	1
686384	1089	1
686384	1103	1
686384	10365	1
686384	10408	1
686387	1089	1
686388	102	1
686388	103	1
686388	1157	3
686388	1159	1
686388	1130	1
686388	1015	1
686388	1056	1
686388	1053	1
686388	1161	1
686388	10035	1
686388	10488	1
686388	10111	1
686388	10384	1
686388	10037	1
686388	10380	1
686388	10171	1
686388	10278	1
685766	107	1
685766	120	1
685766	1153	3
685766	1172	1
686751	105	1
686751	1126	1
686751	10489	1
686752	103	1
686752	104	2
686752	1079	1
686752	1061	2
686752	10143	1
686752	10184	1
686752	10010	1
686752	10183	1
686752	10357	1
686754	129	1
686754	138	1
686754	124	1
686754	1064	1
686754	1070	1
686755	122	1
686756	108	1
686756	1102	1
686756	10155	1
686756	10292	1
686756	10275	1
686907	117	1
686907	122	1
686907	1106	1
686907	1091	1
686907	1007	1
686907	1025	1
686908	127	1
686908	1070	2
686908	1020	1
686908	1132	1
686910	103	1
686910	1089	1
686910	10146	1
686911	120	3
686911	118	3
686911	114	3
686911	1022	3
686912	133	1
686912	117	1
686912	122	1
686226	10373	3
686226	10370	1
686226	10340	1
686226	10084	1
686226	10348	1
686226	10411	1
686230	112	1
686230	105	1
686230	104	1
686230	1144	1
686230	1167	1
686230	1051	1
686230	1100	1
686230	10436	1
686230	10148	1
686230	10149	1
686230	10218	1
686230	10151	1
686230	10382	1
685777	133	1
685777	1174	1
685777	1025	1
685777	1155	1
685778	122	1
685778	133	1
685778	117	1
685778	1129	1
685778	1091	1
685778	1093	1
685778	1106	1
685778	1168	1
685778	1146	1
685780	123	1
685780	1150	1
685782	131	1
685783	135	1
685783	137	1
685783	1088	1
686021	10379	2
686021	10448	2
686021	10356	2
686021	10032	3
686021	10446	3
686021	10408	2
686021	10478	2
686021	10355	3
686021	10361	3
686021	10167	2
686021	10017	2
686021	10427	2
686021	10104	2
686021	10255	3
686021	10381	2
686021	10260	2
686022	118	1
686022	137	1
686022	135	3
686022	1067	1
686022	1088	3
686022	1060	1
686023	122	1
686023	114	1
686023	1147	1
686023	1116	3
686154	1095	1
686154	1006	1
686154	1134	1
686154	1046	1
686154	1001	1
686154	1131	1
686154	1044	1
686154	1147	1
686154	1003	1
686154	1132	1
686154	1058	1
686154	1116	1
686154	1106	1
686154	1054	1
686154	1027	1
686154	1168	1
686154	1025	1
686154	1124	1
686154	1007	1
686154	1155	1
686156	124	1
686859	123	1
686129	1146	1
686129	1025	1
686131	1105	1
686132	128	1
686132	134	1
686132	1026	1
686132	1150	1
686132	1019	1
686132	1148	1
686132	1094	1
686132	1017	1
686250	1088	1
686252	103	1
686252	1079	1
686252	1089	1
686252	10357	1
686252	10356	1
686252	10146	1
686252	10143	1
686253	125	1
686253	118	1
686253	1101	1
686253	1119	1
686254	116	1
686254	1139	1
686254	1062	1
686254	1036	1
686256	114	1
686256	120	1
686256	1131	1
686256	1153	1
686256	1052	1
686256	1147	1
686257	1088	1
686259	125	1
686259	117	1
686259	114	1
686259	1168	1
686259	1091	1
686260	120	1
686260	122	1
686260	119	1
686260	1068	1
686091	1044	1
686091	1046	1
686094	105	1
686095	135	1
686095	1088	1
686095	1060	1
686096	125	1
686096	118	1
686096	119	1
686096	1095	3
686096	1069	1
686096	1030	3
686096	1106	1
686096	1043	1
686096	1068	1
686096	1134	1
686096	1093	1
686096	1020	1
686097	1027	1
686098	1052	1
686099	119	1
686099	122	1
686099	1031	1
686099	1116	1
686101	102	1
686101	103	1
686101	1112	1
686101	1110	1
686101	1056	1
686101	1053	1
686101	1055	1
686226	1148	1
686226	1113	1
686226	1079	1
686226	1161	1
686226	1159	1
686226	1137	1
686226	1130	1
686226	1010	1
686226	1015	1
686226	1053	2
686226	1055	1
686226	1118	1
686226	1150	1
686226	1121	1
686226	1142	1
686147	1132	1
686148	124	1
686148	1054	1
686149	115	2
686149	105	1
686149	128	1
686149	1142	2
686149	1026	2
686149	1034	1
686149	1019	1
686149	1151	1
686149	1126	1
686149	10129	1
686149	10045	1
686149	10483	3
686149	10094	1
686149	10072	1
686149	10127	1
686149	10461	1
686150	1073	1
686150	10122	1
686150	10164	1
686151	127	1
686151	1020	1
686153	114	1
686153	1168	1
686153	1007	1
686153	1027	1
686153	1091	1
686154	119	1
686154	125	1
686154	122	1
686154	120	1
686154	117	1
686154	1031	1
686154	1091	1
686154	1005	1
686154	1172	1
686154	1063	1
686154	1174	1
686154	1129	1
686274	10264	1
686276	135	1
687000	128	1
687000	1109	1
687000	1090	2
687000	1164	1
687000	1113	2
687000	1026	2
687000	1019	1
687000	1118	2
687000	1135	1
687000	1057	2
687000	1017	2
687000	1094	2
687000	10289	1
687000	10057	1
687000	10138	2
687000	10424	1
687000	10082	1
687000	10243	1
687000	10347	1
687000	10052	1
687000	10393	1
687000	10060	1
687000	10268	2
687003	122	1
687004	103	1
687004	1089	1
687004	10379	1
687006	128	1
687006	1151	2
687006	1019	1
687008	128	1
687008	115	1
687008	1113	2
687008	1028	2
687008	1142	1
686507	103	1
687049	1079	1
686346	10486	1
686346	10343	2
686349	1105	1
686350	105	1
686350	1019	1
686350	1034	1
686350	10461	1
686350	10072	1
686350	10211	2
686351	103	1
686351	115	1
686351	1021	1
686351	1110	1
686351	1157	2
686351	1143	1
686351	1112	1
686351	1111	1
686351	10421	1
686351	10179	1
686351	10029	1
686351	10391	2
686351	10005	2
686351	10234	1
686351	10227	2
686351	10026	1
686351	10185	1
686351	10178	1
686351	10371	1
685913	120	1
685913	133	1
685913	1091	1
685913	1174	1
685913	1168	3
685913	1025	1
685913	1106	1
685913	1155	1
685913	1146	1
685914	1088	1
685915	135	1
685916	114	1
685917	120	1
685917	122	1
685917	1124	1
685918	117	1
686139	1106	1
686139	1058	1
686261	1150	1
686263	1070	1
686264	122	1
686264	114	1
686264	117	1
686264	127	1
686264	1131	1
686264	1147	1
686264	1105	1
686264	1027	1
686265	104	1
686265	105	1
686266	115	1
686266	134	1
686266	103	1
686266	1135	1
686266	1019	1
686266	1114	1
686266	10468	1
686266	10437	2
686266	10025	1
686267	128	1
686267	10117	1
686269	1151	1
686269	1126	1
686269	10489	1
686269	10319	1
686270	126	1
686270	1023	1
686270	10105	1
686270	10170	1
686271	135	1
686272	117	1
686317	1095	1
686318	1147	1
686319	122	1
686319	1093	3
686319	1030	1
686319	1047	1
686323	117	1
686323	122	1
686323	124	1
686323	133	1
686323	1134	1
686323	1063	1
686323	1093	1
686323	1058	1
686323	1095	1
686323	1047	1
686323	1155	1
686323	1174	1
686326	1151	1
686326	1051	1
686326	10128	1
686328	104	1
686328	1023	1
686328	1162	1
686328	10463	1
686328	10209	1
686330	127	1
686330	1020	1
686331	127	1
686331	122	1
686331	124	1
686331	1174	1
686331	1106	1
686331	1005	1
686331	1115	1
686331	1025	1
686331	1043	1
686331	1129	1
686331	1155	1
686331	1095	1
685888	1058	1
687049	1158	2
687049	1019	1
687049	1008	3
687049	1097	1
687049	1137	1
687049	1148	1
687049	10222	2
687049	10084	1
687049	10438	1
687049	10364	1
687049	10280	1
686541	114	1
686541	1131	1
686541	1027	1
686541	1147	1
686541	1039	3
686543	123	1
686543	10317	1
686545	128	1
686545	123	1
686545	104	1
686545	1089	3
686545	1141	1
686545	1103	1
686545	10427	1
686545	10104	1
686545	10016	1
686547	112	2
686547	102	3
686547	1122	2
686548	127	1
686548	121	1
686548	1156	1
686548	1145	1
686549	122	1
686550	133	1
686550	121	1
686550	1146	3
686293	104	1
686293	10427	1
686294	117	1
686294	1027	1
686294	1153	1
686295	135	1
686295	1088	1
686295	1165	3
686296	1009	1
686297	1008	1
686297	10395	1
686298	122	1
686298	137	1
686298	118	1
686298	1007	1
685878	1170	1
685878	1087	1
685878	1040	1
685878	1102	1
685878	1127	1
685879	105	1
685879	10073	1
685882	114	1
685882	1003	1
685882	1153	1
685882	1048	3
685882	1046	1
685883	103	1
685883	1042	1
685883	10030	1
685884	105	1
685884	1171	1
685884	10264	1
685885	105	1
685885	1151	1
685886	105	1
685886	1162	1
685886	1023	1
685886	10284	1
685887	104	1
685887	1010	3
686312	10086	1
686312	10317	1
686313	1007	1
686314	113	1
686317	122	1
685896	123	1
685896	115	1
685896	1094	1
685896	1008	1
685896	1150	1
685896	10274	1
685896	10364	1
685896	10084	1
685897	122	1
685897	1106	1
685897	1063	1
685897	1093	1
685897	1043	1
685898	122	1
685899	117	1
685899	1174	1
685900	122	1
685900	118	1
685900	120	3
685900	1125	1
685900	1022	3
685900	1007	1
685901	120	1
685901	117	1
685901	114	1
685901	1106	1
685901	1027	1
685902	124	1
685902	1058	1
685903	128	1
685903	115	1
685903	1148	1
685903	1164	1
685903	1113	1
685903	1114	1
685903	1158	1
686765	10376	1
686765	10289	1
686765	10220	1
686765	10394	1
686765	10051	1
686765	10082	1
686765	10439	1
686765	10175	1
